User_id,category,Amount,Age,Day_of_week,Month,Day_of_month,year
32,Subscriptions,716,34,5,3,23,2024
32,Travel,8550,35,6,3,24,2024
32,Rent,15891,36,0,3,25,2024
32,Groceries,1161,25,1,3,26,2024
32,Dining,202,34,2,3,27,2024
32,Groceries,386,39,3,3,28,2024
32,Healthcare,740,33,4,3,29,2024
32,Dining,1287,18,5,3,30,2024
32,Hobbies,590,19,6,3,31,2024
32,Entertainment,643,23,0,4,1,2024
32,Utilities,1265,33,1,4,2,2024
32,Rent,19295,33,2,4,3,2024
32,Shopping,727,33,3,4,4,2024
32,Luxury Items,19617,38,4,4,5,2024
32,Travel,2170,32,5,4,6,2024
32,Education,8169,19,6,4,7,2024
32,Utilities,609,48,0,4,8,2024
32,Healthcare,4756,59,1,4,9,2024
32,Education,5539,31,2,4,10,2024
32,Travel,3193,32,3,4,11,2024
32,Groceries,207,35,4,4,12,2024
32,Education,7483,26,5,4,13,2024
32,Shopping,1549,24,6,4,14,2024
32,Education,4308,31,0,4,15,2024
32,Dining,274,33,1,4,16,2024
32,Dining,1041,24,2,4,17,2024
32,Hobbies,2672,39,3,4,18,2024
32,Rent,10795,24,4,4,19,2024
32,Rent,8566,34,5,4,20,2024
32,Dining,1877,26,6,4,21,2024
32,Education,6858,32,0,4,22,2024
32,Travel,9199,29,1,4,23,2024
32,Entertainment,2125,20,2,4,24,2024
32,Subscriptions,1275,23,3,4,25,2024
32,Healthcare,1812,37,4,4,26,2024
32,Utilities,390,49,5,4,27,2024
32,Dining,253,18,6,4,28,2024
32,Luxury Items,9535,39,0,4,29,2024
32,Rent,13399,27,1,4,30,2024
32,Public Transport,949,36,2,5,1,2024
32,Hobbies,858,37,3,5,2,2024
32,Subscriptions,679,30,4,5,3,2024
32,Luxury Items,7312,38,5,5,4,2024
32,Luxury Items,18779,31,6,5,5,2024
32,Hobbies,2747,33,0,5,6,2024
32,Utilities,1038,31,1,5,7,2024
32,Healthcare,3172,55,2,5,8,2024
32,Travel,9310,37,3,5,9,2024
32,Public Transport,933,24,4,5,10,2024
32,Groceries,1338,41,5,5,11,2024
32,Shopping,2558,23,6,5,12,2024
32,Hobbies,608,27,0,5,13,2024
32,Groceries,1214,32,1,5,14,2024
32,Entertainment,1538,21,2,5,15,2024
32,Hobbies,2570,31,3,5,16,2024
32,Travel,8208,21,4,5,17,2024
32,Rent,14418,33,5,5,18,2024
32,Entertainment,614,24,6,5,19,2024
32,Rent,9954,28,0,5,20,2024
32,Subscriptions,325,20,1,5,21,2024
32,Public Transport,834,31,2,5,22,2024
32,Entertainment,899,26,3,5,23,2024
32,Travel,8199,23,4,5,24,2024
32,Luxury Items,19382,27,5,5,25,2024
32,Shopping,2249,29,6,5,26,2024
32,Education,5554,31,0,5,27,2024
32,Travel,3826,26,1,5,28,2024
32,Luxury Items,8096,43,2,5,29,2024
32,Subscriptions,449,23,3,5,30,2024
32,Shopping,3733,20,4,5,31,2024
32,Travel,4444,37,5,6,1,2024
32,Subscriptions,213,30,6,6,2,2024
32,Utilities,2504,34,0,6,3,2024
32,Luxury Items,5798,40,1,6,4,2024
32,Public Transport,997,23,2,6,5,2024
32,Utilities,2408,47,3,6,6,2024
32,Public Transport,213,35,4,6,7,2024
32,Dining,1636,34,5,6,8,2024
32,Education,9282,22,6,6,9,2024
32,Groceries,1349,30,0,6,10,2024
32,Healthcare,4413,42,1,6,11,2024
32,Entertainment,719,25,2,6,12,2024
32,Groceries,1082,42,3,6,13,2024
32,Dining,455,18,4,6,14,2024
32,Subscriptions,1180,38,5,6,15,2024
32,Rent,12821,37,6,6,16,2024
32,Travel,3675,25,0,6,17,2024
32,Subscriptions,1086,31,1,6,18,2024
32,Luxury Items,19854,43,2,6,19,2024
32,Education,8159,30,3,6,20,2024
32,Groceries,947,50,4,6,21,2024
32,Public Transport,320,43,5,6,22,2024
32,Entertainment,1185,19,6,6,23,2024
32,Rent,13257,29,0,6,24,2024
32,Groceries,1174,30,1,6,25,2024
32,Public Transport,631,31,2,6,26,2024
32,Groceries,1058,49,3,6,27,2024
32,Travel,5598,28,4,6,28,2024
32,Luxury Items,20705,36,5,6,29,2024
32,Travel,5325,23,6,6,30,2024
32,Groceries,1459,25,0,7,1,2024
32,Public Transport,66,18,1,7,2,2024
32,Shopping,2238,25,2,7,3,2024
32,Subscriptions,471,36,3,7,4,2024
32,Rent,13139,28,4,7,5,2024
32,Luxury Items,15311,43,5,7,6,2024
32,Healthcare,2281,47,6,7,7,2024
32,Groceries,1004,23,0,7,8,2024
32,Healthcare,1298,55,1,7,9,2024
32,Rent,15397,31,2,7,10,2024
32,Dining,1148,20,3,7,11,2024
32,Public Transport,979,20,4,7,12,2024
32,Rent,9639,24,5,7,13,2024
32,Shopping,582,24,6,7,14,2024
32,Groceries,709,37,0,7,15,2024
32,Public Transport,727,20,1,7,16,2024
32,Dining,962,27,2,7,17,2024
32,Subscriptions,1262,40,3,7,18,2024
32,Dining,1739,26,4,7,19,2024
32,Rent,16215,34,5,7,20,2024
32,Utilities,696,36,6,7,21,2024
32,Education,8345,24,0,7,22,2024
32,Healthcare,4845,34,1,7,23,2024
32,Shopping,3936,19,2,7,24,2024
32,Utilities,2193,21,3,7,25,2024
32,Rent,8232,31,4,7,26,2024
32,Groceries,383,25,5,7,27,2024
32,Shopping,522,28,6,7,28,2024
32,Entertainment,1752,28,0,7,29,2024
32,Luxury Items,15339,27,1,7,30,2024
32,Groceries,214,29,2,7,31,2024
32,Dining,291,26,3,8,1,2024
32,Shopping,1660,19,4,8,2,2024
32,Utilities,2017,48,5,8,3,2024
32,Education,6088,21,6,8,4,2024
32,Utilities,306,32,0,8,5,2024
32,Subscriptions,1050,37,1,8,6,2024
32,Shopping,3840,21,2,8,7,2024
32,Entertainment,1200,30,3,8,8,2024
32,Utilities,885,31,4,8,9,2024
32,Subscriptions,949,32,5,8,10,2024
32,Entertainment,2267,24,6,8,11,2024
32,Groceries,335,48,0,8,12,2024
32,Education,6053,27,1,8,13,2024
32,Public Transport,841,35,2,8,14,2024
32,Entertainment,464,20,3,8,15,2024
32,Shopping,3128,31,4,8,16,2024
32,Dining,768,27,5,8,17,2024
32,Subscriptions,651,40,6,8,18,2024
32,Healthcare,3292,34,0,8,19,2024
32,Education,3873,25,1,8,20,2024
32,Education,5240,31,2,8,21,2024
32,Healthcare,1801,29,3,8,22,2024
32,Public Transport,674,21,4,8,23,2024
32,Entertainment,2268,29,5,8,24,2024
32,Luxury Items,22135,43,6,8,25,2024
32,Public Transport,52,33,0,8,26,2024
32,Healthcare,3408,51,1,8,27,2024
32,Subscriptions,1000,20,2,8,28,2024
32,Rent,13013,35,3,8,29,2024
32,Subscriptions,318,39,4,8,30,2024
32,Hobbies,621,40,5,8,31,2024
32,Shopping,3354,22,6,9,1,2024
32,Education,1671,24,0,9,2,2024
32,Hobbies,2355,21,1,9,3,2024
32,Healthcare,3011,53,2,9,4,2024
32,Groceries,988,31,3,9,5,2024
32,Dining,523,28,4,9,6,2024
32,Travel,4358,30,5,9,7,2024
32,Education,8215,24,6,9,8,2024
32,Shopping,884,28,0,9,9,2024
32,Travel,9265,37,1,9,10,2024
32,Rent,15726,31,2,9,11,2024
32,Shopping,1286,27,3,9,12,2024
32,Utilities,582,38,4,9,13,2024
32,Groceries,946,20,5,9,14,2024
32,Hobbies,1998,26,6,9,15,2024
32,Shopping,2238,25,0,9,16,2024
32,Luxury Items,23322,44,1,9,17,2024
32,Dining,1817,34,2,9,18,2024
32,Education,2023,20,3,9,19,2024
32,Hobbies,1716,39,4,9,20,2024
32,Shopping,2524,18,5,9,21,2024
32,Travel,9718,30,6,9,22,2024
32,Utilities,584,47,0,9,23,2024
32,Rent,12509,39,1,9,24,2024
32,Travel,7710,28,2,9,25,2024
32,Entertainment,2418,21,3,9,26,2024
32,Healthcare,1768,32,4,9,27,2024
32,Travel,8887,21,5,9,28,2024
32,Public Transport,870,35,6,9,29,2024
32,Groceries,889,43,0,9,30,2024
32,Rent,10233,30,1,10,1,2024
32,Public Transport,215,18,2,10,2,2024
32,Luxury Items,13578,26,3,10,3,2024
32,Rent,17530,39,4,10,4,2024
32,Utilities,1597,31,5,10,5,2024
32,Healthcare,4423,49,6,10,6,2024
32,Rent,16274,33,0,10,7,2024
32,Healthcare,3845,25,1,10,8,2024
32,Travel,8981,27,2,10,9,2024
32,Dining,909,23,3,10,10,2024
32,Groceries,487,46,4,10,11,2024
32,Subscriptions,717,31,5,10,12,2024
32,Utilities,2686,29,6,10,13,2024
32,Subscriptions,851,35,0,10,14,2024
32,Groceries,1314,19,1,10,15,2024
32,Travel,9684,24,2,10,16,2024
32,Travel,4204,33,3,10,17,2024
32,Public Transport,745,26,4,10,18,2024
32,Shopping,4698,34,5,10,19,2024
32,Dining,1182,29,6,10,20,2024
32,Hobbies,1840,20,0,10,21,2024
32,Healthcare,2026,23,1,10,22,2024
32,Public Transport,595,43,2,10,23,2024
32,Utilities,2964,50,3,10,24,2024
32,Utilities,661,34,4,10,25,2024
32,Public Transport,885,30,5,10,26,2024
32,Dining,794,33,6,10,27,2024
32,Travel,8749,32,0,10,28,2024
32,Education,9368,33,1,10,29,2024
32,Dining,1057,34,2,10,30,2024
32,Entertainment,1612,28,3,10,31,2024
32,Shopping,2970,35,4,11,1,2024
32,Hobbies,1266,32,5,11,2,2024
32,Healthcare,4734,31,6,11,3,2024
32,Travel,6170,21,0,11,4,2024
32,Hobbies,2467,31,1,11,5,2024
32,Shopping,3150,18,2,11,6,2024
32,Entertainment,1351,22,3,11,7,2024
32,Travel,6051,25,4,11,8,2024
32,Entertainment,1616,29,5,11,9,2024
32,Luxury Items,11547,27,6,11,10,2024
32,Travel,8374,24,0,11,11,2024
32,Education,3707,32,1,11,12,2024
32,Shopping,3949,25,2,11,13,2024
32,Entertainment,2249,30,3,11,14,2024
32,Shopping,2035,24,4,11,15,2024
32,Dining,1608,33,5,11,16,2024
32,Education,3189,33,6,11,17,2024
32,Education,2296,30,0,11,18,2024
32,Hobbies,1451,26,1,11,19,2024
32,Subscriptions,1442,30,2,11,20,2024
32,Entertainment,2342,23,3,11,21,2024
32,Hobbies,1362,23,4,11,22,2024
32,Rent,16990,35,5,11,23,2024
32,Shopping,1709,35,6,11,24,2024
32,Education,5608,26,0,11,25,2024
32,Travel,2254,24,1,11,26,2024
32,Dining,698,24,2,11,27,2024
32,Dining,1844,25,3,11,28,2024
32,Groceries,981,42,4,11,29,2024
32,Hobbies,1637,37,5,11,30,2024
32,Healthcare,2489,53,6,12,1,2024
32,Utilities,2969,46,0,12,2,2024
32,Rent,12684,32,1,12,3,2024
32,Shopping,3767,30,2,12,4,2024
32,Entertainment,901,26,3,12,5,2024
32,Shopping,1384,24,4,12,6,2024
32,Utilities,2968,27,5,12,7,2024
32,Dining,1125,31,6,12,8,2024
32,Subscriptions,416,37,0,12,9,2024
32,Groceries,1404,47,1,12,10,2024
32,Education,6408,32,2,12,11,2024
32,Luxury Items,7831,35,3,12,12,2024
32,Groceries,1393,39,4,12,13,2024
32,Dining,961,30,5,12,14,2024
32,Utilities,394,46,6,12,15,2024
32,Entertainment,334,20,0,12,16,2024
32,Groceries,1304,28,1,12,17,2024
32,Utilities,1659,47,2,12,18,2024
32,Rent,8053,23,3,12,19,2024
32,Healthcare,2795,48,4,12,20,2024
32,Shopping,550,24,5,12,21,2024
32,Dining,1735,29,6,12,22,2024
32,Subscriptions,403,23,0,12,23,2024
32,Luxury Items,17711,36,1,12,24,2024
32,Luxury Items,7416,26,2,12,25,2024
33,Luxury Items,12282,38,0,1,1,2024
33,Shopping,1134,21,1,1,2,2024
33,Entertainment,358,20,2,1,3,2024
33,Shopping,2020,32,3,1,4,2024
33,Public Transport,840,32,4,1,5,2024
33,Healthcare,3115,28,5,1,6,2024
33,Public Transport,364,19,6,1,7,2024
33,Utilities,1820,24,0,1,8,2024
33,Luxury Items,14978,27,1,1,9,2024
33,Subscriptions,1105,27,2,1,10,2024
33,Rent,18476,39,3,1,11,2024
33,Utilities,1682,20,4,1,12,2024
33,Luxury Items,5874,45,5,1,13,2024
33,Education,1345,19,6,1,14,2024
33,Public Transport,617,37,0,1,15,2024
33,Entertainment,822,26,1,1,16,2024
33,Subscriptions,418,39,2,1,17,2024
33,Luxury Items,24593,38,3,1,18,2024
33,Education,2339,26,4,1,19,2024
33,Education,7284,21,5,1,20,2024
33,Hobbies,2656,18,6,1,21,2024
33,Education,5099,21,0,1,22,2024
33,Rent,8123,35,1,1,23,2024
33,Shopping,3193,18,2,1,24,2024
33,Public Transport,735,24,3,1,25,2024
33,Hobbies,1476,18,4,1,26,2024
33,Rent,14713,32,5,1,27,2024
33,Shopping,1057,32,6,1,28,2024
33,Public Transport,924,43,0,1,29,2024
33,Healthcare,4205,53,1,1,30,2024
33,Travel,5733,31,2,1,31,2024
33,Subscriptions,459,25,3,2,1,2024
33,Groceries,839,45,4,2,2,2024
33,Utilities,2934,44,5,2,3,2024
33,Travel,4520,39,6,2,4,2024
33,Entertainment,970,30,0,2,5,2024
33,Groceries,682,37,1,2,6,2024
33,Entertainment,526,25,2,2,7,2024
33,Groceries,567,37,3,2,8,2024
33,Entertainment,1506,24,4,2,9,2024
33,Travel,9250,33,5,2,10,2024
33,Public Transport,739,38,6,2,11,2024
33,Travel,3824,37,0,2,12,2024
33,Subscriptions,1311,33,1,2,13,2024
33,Shopping,3181,31,2,2,14,2024
33,Education,2384,20,3,2,15,2024
33,Entertainment,908,26,4,2,16,2024
33,Luxury Items,21541,36,5,2,17,2024
33,Travel,2685,35,6,2,18,2024
33,Public Transport,514,40,0,2,19,2024
33,Healthcare,2205,28,1,2,20,2024
33,Rent,10714,22,2,2,21,2024
33,Utilities,1265,38,3,2,22,2024
33,Education,9577,35,4,2,23,2024
33,Entertainment,2292,30,5,2,24,2024
33,Luxury Items,5327,34,6,2,25,2024
33,Utilities,312,26,0,2,26,2024
33,Luxury Items,16593,35,1,2,27,2024
33,Rent,11973,35,2,2,28,2024
33,Subscriptions,516,34,3,2,29,2024
33,Dining,1967,29,4,3,1,2024
33,Hobbies,369,26,5,3,2,2024
33,Travel,5022,35,6,3,3,2024
33,Groceries,1324,22,0,3,4,2024
33,Travel,7981,20,1,3,5,2024
33,Shopping,3405,21,2,3,6,2024
33,Utilities,449,35,3,3,7,2024
33,Utilities,721,27,4,3,8,2024
33,Luxury Items,24497,39,5,3,9,2024
33,Education,1319,19,6,3,10,2024
33,Hobbies,859,22,0,3,11,2024
33,Rent,16569,38,1,3,12,2024
33,Hobbies,2802,36,2,3,13,2024
33,Utilities,1245,24,3,3,14,2024
33,Travel,6823,29,4,3,15,2024
33,Entertainment,1720,26,5,3,16,2024
33,Dining,1339,23,6,3,17,2024
33,Hobbies,771,27,0,3,18,2024
33,Education,9855,22,1,3,19,2024
33,Rent,9737,26,2,3,20,2024
33,Travel,6541,27,3,3,21,2024
33,Luxury Items,7627,41,4,3,22,2024
33,Public Transport,288,18,5,3,23,2024
33,Dining,975,20,6,3,24,2024
33,Luxury Items,19799,35,0,3,25,2024
33,Groceries,549,26,1,3,26,2024
33,Travel,9490,31,2,3,27,2024
33,Shopping,626,32,3,3,28,2024
33,Hobbies,2502,29,4,3,29,2024
33,Hobbies,372,38,5,3,30,2024
33,Dining,740,21,6,3,31,2024
33,Luxury Items,18118,40,0,4,1,2024
33,Public Transport,393,29,1,4,2,2024
33,Hobbies,2771,36,2,4,3,2024
33,Subscriptions,1109,40,3,4,4,2024
33,Subscriptions,405,21,4,4,5,2024
33,Dining,332,24,5,4,6,2024
33,Utilities,1463,41,6,4,7,2024
33,Public Transport,509,24,0,4,8,2024
33,Entertainment,1696,25,1,4,9,2024
33,Groceries,1146,41,2,4,10,2024
33,Utilities,1328,43,3,4,11,2024
33,Hobbies,551,20,4,4,12,2024
33,Subscriptions,729,18,5,4,13,2024
33,Subscriptions,473,20,6,4,14,2024
33,Luxury Items,11779,30,0,4,15,2024
33,Shopping,2983,27,1,4,16,2024
33,Utilities,577,39,2,4,17,2024
33,Public Transport,386,20,3,4,18,2024
33,Travel,6663,36,4,4,19,2024
33,Public Transport,791,41,5,4,20,2024
33,Hobbies,2864,36,6,4,21,2024
33,Luxury Items,18939,44,0,4,22,2024
33,Shopping,2928,32,1,4,23,2024
33,Public Transport,67,27,2,4,24,2024
33,Travel,9012,38,3,4,25,2024
33,Groceries,415,44,4,4,26,2024
33,Utilities,900,46,5,4,27,2024
33,Healthcare,1445,19,6,4,28,2024
33,Healthcare,2168,30,0,4,29,2024
33,Travel,9687,28,1,4,30,2024
33,Education,3222,21,2,5,1,2024
33,Hobbies,2716,33,3,5,2,2024
33,Hobbies,1685,26,4,5,3,2024
33,Hobbies,1763,38,5,5,4,2024
33,Hobbies,2627,31,6,5,5,2024
33,Utilities,1116,47,0,5,6,2024
33,Subscriptions,470,40,1,5,7,2024
33,Luxury Items,11881,41,2,5,8,2024
33,Education,6876,27,3,5,9,2024
33,Hobbies,2877,40,4,5,10,2024
33,Education,7026,25,5,5,11,2024
33,Dining,1960,29,6,5,12,2024
33,Entertainment,2042,26,0,5,13,2024
33,Education,7168,18,1,5,14,2024
33,Luxury Items,17063,31,2,5,15,2024
33,Subscriptions,1313,31,3,5,16,2024
33,Subscriptions,998,20,4,5,17,2024
33,Entertainment,2129,18,5,5,18,2024
33,Utilities,2179,32,6,5,19,2024
33,Healthcare,2131,58,0,5,20,2024
33,Entertainment,923,19,1,5,21,2024
33,Education,5383,26,2,5,22,2024
33,Utilities,2336,46,3,5,23,2024
33,Shopping,1106,19,4,5,24,2024
33,Utilities,1622,30,5,5,25,2024
33,Public Transport,560,42,6,5,26,2024
33,Dining,514,20,0,5,27,2024
33,Utilities,1084,22,1,5,28,2024
33,Dining,1305,29,2,5,29,2024
33,Luxury Items,18090,42,3,5,30,2024
33,Public Transport,69,40,4,5,31,2024
33,Shopping,1335,23,5,6,1,2024
33,Rent,18787,30,6,6,2,2024
33,Utilities,541,39,0,6,3,2024
33,Subscriptions,1386,24,1,6,4,2024
33,Utilities,1716,23,2,6,5,2024
33,Utilities,1146,20,3,6,6,2024
33,Public Transport,817,32,4,6,7,2024
33,Public Transport,935,35,5,6,8,2024
33,Rent,10861,27,6,6,9,2024
33,Entertainment,1696,25,0,6,10,2024
33,Shopping,4842,24,1,6,11,2024
33,Hobbies,2976,29,2,6,12,2024
33,Entertainment,1047,25,3,6,13,2024
33,Rent,12931,39,4,6,14,2024
33,Luxury Items,14292,25,5,6,15,2024
33,Subscriptions,342,36,6,6,16,2024
33,Healthcare,2458,40,0,6,17,2024
33,Healthcare,3713,30,1,6,18,2024
33,Groceries,938,41,2,6,19,2024
33,Healthcare,2239,47,3,6,20,2024
33,Subscriptions,247,35,4,6,21,2024
33,Hobbies,1386,25,5,6,22,2024
33,Public Transport,123,29,6,6,23,2024
33,Luxury Items,16109,26,0,6,24,2024
33,Groceries,1290,33,1,6,25,2024
33,Dining,1011,19,2,6,26,2024
33,Subscriptions,486,34,3,6,27,2024
33,Subscriptions,232,25,4,6,28,2024
33,Travel,5957,37,5,6,29,2024
33,Subscriptions,327,18,6,6,30,2024
33,Rent,16439,32,0,7,1,2024
33,Entertainment,1373,23,1,7,2,2024
33,Subscriptions,649,22,2,7,3,2024
33,Dining,883,26,3,7,4,2024
33,Utilities,835,34,4,7,5,2024
33,Travel,8687,23,5,7,6,2024
33,Dining,756,31,6,7,7,2024
33,Entertainment,1059,29,0,7,8,2024
33,Groceries,1143,22,1,7,9,2024
33,Dining,917,35,2,7,10,2024
33,Education,9493,31,3,7,11,2024
33,Shopping,2521,33,4,7,12,2024
33,Shopping,3229,25,5,7,13,2024
33,Travel,8717,27,6,7,14,2024
33,Public Transport,901,43,0,7,15,2024
33,Public Transport,823,31,1,7,16,2024
33,Luxury Items,23591,30,2,7,17,2024
33,Shopping,3873,31,3,7,18,2024
33,Dining,1713,32,4,7,19,2024
33,Rent,13926,34,5,7,20,2024
33,Shopping,2487,26,6,7,21,2024
33,Luxury Items,23196,28,0,7,22,2024
33,Shopping,750,31,1,7,23,2024
33,Hobbies,1950,29,2,7,24,2024
33,Entertainment,589,29,3,7,25,2024
33,Utilities,1044,24,4,7,26,2024
33,Luxury Items,21375,26,5,7,27,2024
33,Subscriptions,1060,32,6,7,28,2024
33,Luxury Items,15234,35,0,7,29,2024
33,Entertainment,1799,23,1,7,30,2024
33,Groceries,1060,36,2,7,31,2024
33,Healthcare,4555,18,3,8,1,2024
33,Rent,10710,30,4,8,2,2024
33,Shopping,4251,33,5,8,3,2024
33,Public Transport,892,35,6,8,4,2024
33,Rent,12932,31,0,8,5,2024
33,Rent,18675,28,1,8,6,2024
33,Hobbies,1029,34,2,8,7,2024
33,Dining,692,28,3,8,8,2024
33,Healthcare,651,25,4,8,9,2024
33,Entertainment,335,18,5,8,10,2024
33,Subscriptions,355,20,6,8,11,2024
33,Luxury Items,22597,44,0,8,12,2024
33,Luxury Items,8789,36,1,8,13,2024
33,Healthcare,2535,43,2,8,14,2024
33,Utilities,2064,26,3,8,15,2024
33,Entertainment,1880,27,4,8,16,2024
33,Dining,543,30,5,8,17,2024
33,Public Transport,433,42,6,8,18,2024
33,Entertainment,546,23,0,8,19,2024
33,Utilities,1022,21,1,8,20,2024
33,Shopping,3470,30,2,8,21,2024
33,Public Transport,374,41,3,8,22,2024
33,Luxury Items,22902,38,4,8,23,2024
33,Entertainment,463,24,5,8,24,2024
33,Shopping,3169,25,6,8,25,2024
33,Subscriptions,472,36,0,8,26,2024
33,Subscriptions,1433,40,1,8,27,2024
33,Luxury Items,9971,30,2,8,28,2024
33,Dining,797,21,3,8,29,2024
33,Hobbies,691,40,4,8,30,2024
33,Public Transport,235,21,5,8,31,2024
33,Travel,5055,28,6,9,1,2024
33,Public Transport,208,32,0,9,2,2024
33,Hobbies,1637,32,1,9,3,2024
33,Travel,9789,32,2,9,4,2024
33,Entertainment,1022,18,3,9,5,2024
33,Entertainment,1288,19,4,9,6,2024
33,Subscriptions,517,32,5,9,7,2024
33,Luxury Items,12796,40,6,9,8,2024
33,Rent,8602,25,0,9,9,2024
33,Groceries,921,45,1,9,10,2024
33,Education,9185,27,2,9,11,2024
33,Healthcare,912,35,3,9,12,2024
33,Groceries,639,47,4,9,13,2024
33,Dining,1360,19,5,9,14,2024
33,Utilities,642,47,6,9,15,2024
33,Subscriptions,171,40,0,9,16,2024
33,Education,6016,22,1,9,17,2024
33,Shopping,3747,29,2,9,18,2024
33,Public Transport,861,40,3,9,19,2024
33,Entertainment,1939,26,4,9,20,2024
33,Healthcare,3967,55,5,9,21,2024
33,Rent,14858,27,6,9,22,2024
33,Subscriptions,589,25,0,9,23,2024
33,Dining,1598,26,1,9,24,2024
33,Entertainment,1348,24,2,9,25,2024
33,Rent,19779,24,3,9,26,2024
33,Entertainment,2208,25,4,9,27,2024
33,Education,9158,27,5,9,28,2024
33,Healthcare,591,24,6,9,29,2024
33,Travel,8760,27,0,9,30,2024
33,Luxury Items,5397,44,1,10,1,2024
33,Utilities,2047,22,2,10,2,2024
33,Utilities,852,40,3,10,3,2024
33,Entertainment,2344,29,4,10,4,2024
33,Healthcare,695,40,5,10,5,2024
33,Travel,2321,31,6,10,6,2024
33,Shopping,3610,20,0,10,7,2024
33,Education,4417,29,1,10,8,2024
33,Subscriptions,145,18,2,10,9,2024
33,Public Transport,646,25,3,10,10,2024
33,Entertainment,1001,28,4,10,11,2024
33,Dining,1088,27,5,10,12,2024
33,Hobbies,2441,20,6,10,13,2024
33,Groceries,582,43,0,10,14,2024
33,Dining,1881,23,1,10,15,2024
33,Travel,3158,36,2,10,16,2024
33,Utilities,1000,32,3,10,17,2024
33,Education,9191,24,4,10,18,2024
33,Entertainment,710,23,5,10,19,2024
33,Dining,781,23,6,10,20,2024
33,Dining,501,34,0,10,21,2024
33,Education,9795,24,1,10,22,2024
33,Luxury Items,16411,31,2,10,23,2024
33,Entertainment,1480,25,3,10,24,2024
33,Dining,1411,23,4,10,25,2024
33,Shopping,1357,34,5,10,26,2024
33,Hobbies,1527,22,6,10,27,2024
33,Utilities,2944,37,0,10,28,2024
33,Healthcare,3386,24,1,10,29,2024
33,Hobbies,539,21,2,10,30,2024
33,Travel,2402,34,3,10,31,2024
33,Utilities,1432,44,4,11,1,2024
33,Dining,605,29,5,11,2,2024
33,Dining,1628,27,6,11,3,2024
33,Rent,16892,24,0,11,4,2024
33,Dining,1328,25,1,11,5,2024
33,Travel,2158,37,2,11,6,2024
33,Rent,15687,28,3,11,7,2024
33,Education,9267,22,4,11,8,2024
33,Entertainment,1293,28,5,11,9,2024
33,Rent,10278,40,6,11,10,2024
33,Hobbies,2896,24,0,11,11,2024
33,Utilities,1953,22,1,11,12,2024
33,Hobbies,1701,37,2,11,13,2024
33,Dining,1820,30,3,11,14,2024
33,Rent,19384,29,4,11,15,2024
33,Luxury Items,12965,32,5,11,16,2024
33,Utilities,1387,49,6,11,17,2024
33,Hobbies,1729,22,0,11,18,2024
33,Travel,3376,37,1,11,19,2024
33,Rent,16427,40,2,11,20,2024
33,Travel,4377,28,3,11,21,2024
33,Dining,303,34,4,11,22,2024
33,Dining,1161,25,5,11,23,2024
33,Travel,3051,40,6,11,24,2024
33,Healthcare,4215,37,0,11,25,2024
33,Travel,3696,33,1,11,26,2024
33,Hobbies,1701,29,2,11,27,2024
33,Entertainment,1318,26,3,11,28,2024
33,Rent,13463,26,4,11,29,2024
33,Entertainment,949,29,5,11,30,2024
33,Utilities,2257,37,6,12,1,2024
33,Dining,510,31,0,12,2,2024
33,Rent,10157,26,1,12,3,2024
33,Hobbies,2624,34,2,12,4,2024
33,Rent,12393,23,3,12,5,2024
33,Public Transport,185,27,4,12,6,2024
33,Groceries,1441,23,5,12,7,2024
33,Entertainment,851,28,6,12,8,2024
33,Utilities,1821,35,0,12,9,2024
33,Dining,1536,32,1,12,10,2024
33,Education,5648,30,2,12,11,2024
33,Rent,8030,35,3,12,12,2024
33,Utilities,2184,29,4,12,13,2024
33,Hobbies,2355,37,5,12,14,2024
33,Shopping,4441,31,6,12,15,2024
33,Rent,19687,28,0,12,16,2024
33,Luxury Items,6839,40,1,12,17,2024
33,Public Transport,363,21,2,12,18,2024
33,Groceries,1277,37,3,12,19,2024
33,Healthcare,3126,60,4,12,20,2024
33,Travel,7591,24,5,12,21,2024
33,Education,7974,32,6,12,22,2024
33,Dining,812,32,0,12,23,2024
33,Public Transport,272,32,1,12,24,2024
33,Healthcare,4622,45,2,12,25,2024
34,Shopping,941,18,0,1,1,2024
34,Subscriptions,749,20,1,1,2,2024
34,Education,7346,32,2,1,3,2024
34,Education,5857,22,3,1,4,2024
34,Luxury Items,13213,37,4,1,5,2024
34,Groceries,1285,47,5,1,6,2024
34,Groceries,463,41,6,1,7,2024
34,Rent,17012,24,0,1,8,2024
34,Rent,9679,29,1,1,9,2024
34,Public Transport,58,21,2,1,10,2024
34,Luxury Items,8638,34,3,1,11,2024
34,Hobbies,796,30,4,1,12,2024
34,Dining,734,26,5,1,13,2024
34,Education,4396,30,6,1,14,2024
34,Healthcare,1186,57,0,1,15,2024
34,Luxury Items,24408,38,1,1,16,2024
34,Utilities,2090,41,2,1,17,2024
34,Hobbies,2089,31,3,1,18,2024
34,Healthcare,2652,54,4,1,19,2024
34,Entertainment,2487,19,5,1,20,2024
34,Entertainment,745,29,6,1,21,2024
34,Dining,1078,25,0,1,22,2024
34,Dining,1757,27,1,1,23,2024
34,Dining,1412,34,2,1,24,2024
34,Shopping,3443,24,3,1,25,2024
34,Subscriptions,452,38,4,1,26,2024
34,Luxury Items,22988,27,5,1,27,2024
34,Rent,9850,33,6,1,28,2024
34,Rent,10946,22,0,1,29,2024
34,Healthcare,611,20,1,1,30,2024
